csv_file_name,peak_area,RT1_center,RT2_center,RT1_start,RT2_start,RT1_end,RT2_end,sample_name,label
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,398006.9900000001,7140.64,1.848,7137.136,1.888,7144.144,1.8,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,391908.68000000005,7193.2,1.8,7186.192,1.824,7203.712,1.776,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,270731.2100000001,7228.24,1.736,7224.736,1.76,7235.248,1.704,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,815146.6999999998,7277.296,1.712,7266.784,1.76,7287.808,1.656,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,325898.51,7319.344,1.688,7312.336,1.712,7326.352,1.656,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,101579.72,7347.376,1.6,7347.376,1.616,7350.88,1.584,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,579503.0000000001,7438.48,1.56,7434.976,1.616,7445.488,1.496,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,261242.43000000005,7368.4,1.544,7357.888,1.56,7378.912,1.528,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,1228017.3700000003,7641.712,2.24,7641.712,2.336,7645.216,2.144,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,510626.13,6611.536,1.56,6611.536,1.584,6611.536,1.536,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1550892.55,7729.312,1.432,7729.312,1.464,7732.816,1.392,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1886479.56,6345.232,1.392,6345.232,1.432,6348.736,1.344,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,4475535.99,7627.696,1.248,7624.192,1.312,7631.2,1.184,Lignite,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,228947.81,6587.008,1.44,6587.008,1.48,6590.512,1.392,Murchison Soil,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,137956.23,6457.36,1.392,6457.36,1.424,6460.864,1.36,Murchison Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,171538.49999999997,7179.184,1.808,7175.68,1.824,7182.688,1.784,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,401737.6100000001,7207.216,1.744,7203.712,1.8,7210.72,1.68,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,486516.0200000001,7252.768,1.72,7245.76,1.752,7263.28,1.688,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,783186.5100000001,7336.864,1.632,7319.344,1.672,7354.384,1.592,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,95192.71,7844.944,1.592,7844.944,1.616,7844.944,1.56,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,186118.3,7456.0,1.48,7452.496,1.504,7459.504,1.456,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,254475.52000000005,6352.24,1.432,6352.24,1.472,6355.744,1.392,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,693135.86,6488.896,1.296,6485.392,1.36,6492.4,1.232,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,155191.80000000002,7130.128,1.968,7130.128,2.016,7130.128,1.912,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,100123.77,7070.56,1.936,7070.56,1.968,7070.56,1.896,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,122944.48,7053.04,1.92,7053.04,1.96,7053.04,1.872,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,1203130.4900000002,6068.416,1.544,6054.4,1.616,6082.432,1.472,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,164003.14,6106.96,1.544,6106.96,1.592,6106.96,1.496,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,295534.26000000007,5406.16,1.488,5406.16,1.536,5409.664,1.44,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,742662.4999999998,6608.032,1.56,6608.032,1.608,6611.536,1.512,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,731860.83,7729.312,1.44,7729.312,1.472,7732.816,1.4,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1348666.3,7627.696,1.256,7627.696,1.304,7631.2,1.2,Lignite,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,160958.34,6587.008,1.44,6587.008,1.48,6590.512,1.392,Murchison Soil,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,101539.80000000002,6457.36,1.392,6457.36,1.424,6460.864,1.352,Murchison Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,42336.34000000001,7077.568,1.936,7077.568,1.96,7077.568,1.912,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,91936.5,7084.576,1.856,7077.568,1.872,7091.584,1.84,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,41326.51,7368.4,1.712,7368.4,1.72,7371.904,1.696,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,196286.22000000003,7357.888,1.576,7354.384,1.624,7364.896,1.528,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,98167.68,6387.28,1.544,6387.28,1.576,6390.784,1.512,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,38632.0,6488.896,1.272,6488.896,1.296,6488.896,1.248,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,349620.6999999997,6068.416,1.544,6054.4,1.616,6082.432,1.464,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,53642.69,6106.96,1.552,6106.96,1.6,6106.96,1.496,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,99928.3,5406.16,1.496,5406.16,1.544,5409.664,1.44,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,52067.05,6604.528,1.24,6604.528,1.272,6608.032,1.208,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1001829.56,7221.232,2.296,7221.232,2.376,7224.736,2.208,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,411692.54,7753.84,2.232,7753.84,2.272,7757.344,2.192,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,623931.89,7610.176,2.008,7610.176,2.064,7613.68,1.944,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,6697506.28,7627.696,1.248,7624.192,1.312,7631.2,1.184,Lignite,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,173881.0,6580.0,1.424,6576.496,1.464,6587.008,1.376,Murchison Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,86278.89,7119.616,1.856,7116.112,1.888,7126.624,1.816,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,60256.46000000001,7179.184,1.76,7175.68,1.792,7186.192,1.72,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,247717.45,5637.424,1.688,5633.92,1.744,5640.928,1.624,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,199350.45000000004,5672.464,1.672,5668.96,1.728,5675.968,1.616,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,143683.75000000003,7427.968,1.576,7424.464,1.648,7434.976,1.504,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,279186.44,6029.872,1.592,6022.864,1.64,6040.384,1.544,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,129340.0,6075.424,1.584,6075.424,1.632,6078.928,1.536,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,55425.06,7844.944,1.6,7844.944,1.632,7844.944,1.56,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,51793.61,7238.752,1.576,7238.752,1.6,7238.752,1.552,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,82863.84,6306.688,1.48,6306.688,1.512,6310.192,1.44,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,62168.0,6345.232,1.392,6345.232,1.416,6348.736,1.368,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,38624.0,6485.392,1.256,6485.392,1.28,6485.392,1.224,Orgueil,0
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,178819.41,5630.416,1.208,5630.416,1.248,5630.416,1.168,Jbilet Winselwan,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,889222.78,7610.176,2.008,7610.176,2.088,7613.68,1.928,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,383375.8,6345.232,1.392,6345.232,1.424,6348.736,1.352,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,503841.41,7512.064,1.224,7512.064,1.264,7515.568,1.176,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,4663071.699999999,6345.232,1.392,6345.232,1.456,6348.736,1.328,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,1923440.1899999997,5767.072,2.088,5760.064,2.168,5774.08,2.0,Orgueil,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,122821.36,6075.424,1.584,6061.408,1.64,6089.44,1.528,ALH 83100,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,45686.5,6113.968,1.584,6110.464,1.632,6117.472,1.536,ALH 83100,0
231003_01_AZ_400uLDCM_100oC24h.csv,41105.31999999999,7694.272,3.328,7694.272,3.464,7694.272,3.192,AZ,0
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,589624.0500000002,5630.416,1.216,5626.912,1.272,5633.92,1.16,Jbilet Winselwan,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,1695740.3999999985,6068.416,1.552,6054.4,1.616,6082.432,1.48,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,227719.65,6106.96,1.544,6106.96,1.584,6106.96,1.496,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,154498.27,5626.912,1.504,5626.912,1.536,5626.912,1.472,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,352996.1000000001,5406.16,1.488,5406.16,1.528,5409.664,1.448,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,4868245.89,7904.512,1.312,7901.008,1.36,7908.016,1.264,Green River Shale Soil,1
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,1741616.9299999992,5798.608,1.16,5788.096,1.216,5812.624,1.104,Jbilet Winselwan,0
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,1063723.53,5875.696,1.176,5868.688,1.216,5886.208,1.128,Jbilet Winselwan,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,425975.84,9179.968,1.944,9179.968,1.984,9179.968,1.904,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,236798.41,7904.512,1.312,7904.512,1.336,7904.512,1.288,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,257393.83,7624.192,1.304,7624.192,1.328,7624.192,1.28,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,454206.72,7711.792,1.152,7711.792,1.184,7711.792,1.12,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,259740.53,7792.384,1.4,7792.384,1.424,7792.384,1.376,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2301504.01,7529.584,1.184,7526.08,1.248,7533.088,1.12,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,140403.79000000007,7606.672,1.344,7603.168,1.432,7613.68,1.248,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,65780.07999999999,7683.76,1.248,7676.752,1.28,7690.768,1.216,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,271328.74,7133.632,1.128,7123.12,1.224,7147.648,1.024,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,123154.96,6450.352,1.128,6446.848,1.216,6457.36,1.04,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,267891.77,7441.984,1.128,7427.968,1.208,7456.0,1.048,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,229257.3200000001,7795.888,1.12,7781.872,1.2,7809.904,1.032,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,96148.79000000002,7652.224,1.136,7645.216,1.184,7659.232,1.08,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,221234.81,7088.08,1.12,7070.56,1.168,7105.6,1.064,Orgueil,0
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,104417.75,5805.616,1.16,5805.616,1.2,5809.12,1.112,Jbilet Winselwan,0
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,84204.0,5875.696,1.16,5868.688,1.184,5882.704,1.136,Jbilet Winselwan,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,39149.32,5809.12,1.408,5809.12,1.448,5809.12,1.368,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,497983.01,9176.464,1.944,9176.464,2.008,9179.968,1.88,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1689392.6299999992,9985.888,2.064,9982.384,2.168,9992.896,1.952,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,407553.68,9810.688,2.04,9810.688,2.096,9814.192,1.984,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1214936.1599999997,9775.648,1.912,9772.144,1.992,9782.656,1.824,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,139053.0,7529.584,1.176,7529.584,1.208,7529.584,1.144,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,109791.93000000004,6926.896,1.112,6916.384,1.192,6937.408,1.024,Orgueil,0
231003_01_AZ_400uLDCM_100oC24h.csv,86710.26999999999,7694.272,2.752,7690.768,2.872,7697.776,2.632,AZ,0
230823_06_Jarosite_Soil_300uLDCM_100oC24h.csv,39826.72,5539.312,1.136,5539.312,1.168,5542.816,1.096,Jarosite Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,15324554.06,5987.824,1.728,5984.32,1.792,5991.328,1.656,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,11841939.960000005,7529.584,1.184,7526.08,1.248,7533.088,1.12,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,118764.91000000005,8069.2,1.656,8069.2,1.72,8072.704,1.592,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,117200.4,7960.576,1.616,7960.576,1.68,7964.08,1.544,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,69310.0,5770.576,1.208,5770.576,1.248,5774.08,1.168,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,40152.0,5563.84,1.144,5563.84,1.168,5567.344,1.12,Orgueil,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1739782.58,5984.32,1.728,5984.32,1.792,5987.824,1.656,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1675674.93,7529.584,1.184,7526.08,1.248,7533.088,1.12,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,427998.11,6695.632,2.384,6695.632,2.488,6699.136,2.272,Orgueil,0
231003_01_AZ_400uLDCM_100oC24h.csv,76602.34,7697.776,1.776,7694.272,1.872,7701.28,1.68,AZ,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,2025594.0600000003,7687.264,2.344,7683.76,2.472,7690.768,2.208,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,2815830.9399999995,7540.096,2.28,7536.592,2.424,7543.6,2.128,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,1348463.0500000005,6692.128,2.056,6692.128,2.16,6695.632,1.944,LEW 85311,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,10499207.640000014,8247.904,2.416,8240.896,2.576,8254.912,2.248,Lignite,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,63902.67,6040.384,2.128,6040.384,2.192,6043.888,2.064,Murchison Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,528484.0,6695.632,2.376,6695.632,2.48,6699.136,2.264,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,847402.7899999999,7536.592,2.264,7536.592,2.344,7540.096,2.176,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,1647487.6200000003,6692.128,2.056,6692.128,2.16,6695.632,1.944,LEW 85311,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1402888.27,10241.68,1.84,10238.176,1.904,10245.184,1.776,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,168455.27,10553.536,1.824,10553.536,1.848,10553.536,1.8,Lignite,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,9042613.4,6040.384,2.144,6040.384,2.232,6043.888,2.048,Murchison Soil,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,6855718.299999998,6692.128,2.056,6692.128,2.16,6695.632,1.944,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,148861.22,9709.072,1.944,9709.072,1.976,9709.072,1.912,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,123335.09,8149.792,1.384,8149.792,1.408,8149.792,1.36,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,489337.27,6443.344,1.224,6443.344,1.264,6446.848,1.184,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,600040.6499999999,6558.976,1.176,6558.976,1.216,6562.48,1.136,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,391758.37,7568.128,1.48,7568.128,1.52,7568.128,1.44,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1579118.47,7729.312,1.44,7729.312,1.504,7732.816,1.376,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,366734.47,7936.048,1.384,7936.048,1.4,7939.552,1.36,Lignite,1
231003_03_Utha_Soil_300uLDCM_100oC24h.csv,1063394.4600000002,6702.64,1.584,6699.136,1.68,6709.648,1.48,Utah Soil,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,1751440.32,6040.384,2.144,6040.384,2.232,6043.888,2.048,Murchison Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,9386047.089999998,6695.632,2.376,6695.632,2.472,6699.136,2.28,Orgueil,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,354177.48,6706.144,2.12,6702.64,2.2,6709.648,2.032,ALH 83100,0
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,47991.42999999999,6594.016,1.152,6594.016,1.176,6594.016,1.128,Jbilet Winselwan,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,44694198.77000001,6692.128,2.056,6692.128,2.16,6695.632,1.944,LEW 85311,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,291104.73,8188.336,1.616,8188.336,1.656,8188.336,1.576,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1288858.8699999996,7568.128,1.48,7564.624,1.544,7571.632,1.416,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,654275.32,8055.184,1.48,8055.184,1.52,8058.688,1.432,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1532478.09,7729.312,1.44,7729.312,1.512,7732.816,1.368,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,802950.4800000002,7936.048,1.384,7936.048,1.432,7939.552,1.336,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,228821.56000000003,7627.696,1.248,7627.696,1.28,7627.696,1.216,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,1472651.9999999998,6695.632,2.376,6695.632,2.48,6699.136,2.272,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,6790231.48,6692.128,2.056,6692.128,2.16,6695.632,1.944,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,705794.05,7753.84,2.24,7753.84,2.328,7757.344,2.144,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,460687.1200000001,7610.176,2.016,7610.176,2.096,7613.68,1.936,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,672484.1200000001,7960.576,2.008,7960.576,2.088,7964.08,1.928,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,94128.27,7904.512,1.312,7904.512,1.344,7904.512,1.28,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,188686.69,6443.344,1.224,6443.344,1.256,6446.848,1.192,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,174374.38,6558.976,1.176,6558.976,1.2,6562.48,1.144,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,793128.2700000001,7729.312,1.448,7729.312,1.52,7732.816,1.368,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,198290.07,8055.184,1.488,8055.184,1.512,8058.688,1.456,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,345951.44,7936.048,1.384,7936.048,1.424,7939.552,1.336,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,572623.97,6569.488,2.76,6565.984,2.872,6576.496,2.64,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,82244.52,6695.632,2.408,6695.632,2.472,6695.632,2.336,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,164348.0,6352.24,1.424,6352.24,1.48,6355.744,1.368,Orgueil,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,61917.25,7606.672,1.672,7606.672,1.728,7610.176,1.616,ALH 83100,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,4647158.57,6555.472,2.376,6551.968,2.472,6558.976,2.272,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,436593.82,7753.84,2.232,7753.84,2.312,7757.344,2.152,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,599463.3,7610.176,2.024,7610.176,2.128,7613.68,1.92,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,131229.47999999998,7960.576,2.008,7960.576,2.04,7964.08,1.976,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,252343.26000000004,6608.032,1.56,6608.032,1.608,6611.536,1.512,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1263007.44,8016.64,1.568,8016.64,1.616,8016.64,1.52,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,4573624.280000001,7627.696,1.248,7624.192,1.312,7631.2,1.184,Lignite,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,56339.26,6587.008,1.44,6587.008,1.48,6590.512,1.392,Murchison Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,102422.21,6205.072,1.928,6205.072,1.96,6208.576,1.888,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,71718.92000000001,6156.016,1.864,6156.016,1.904,6156.016,1.816,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,479793.95000000007,6033.376,1.592,6022.864,1.648,6043.888,1.536,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,172523.76,6075.424,1.584,6075.424,1.632,6078.928,1.536,Orgueil,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,85616.33000000003,6597.52,1.592,6594.016,1.656,6601.024,1.52,ALH 83100,0
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,559802.29,6026.368,1.176,6019.36,1.224,6036.88,1.128,Jbilet Winselwan,0
231003_02_Jbilet_Winselwan_300uLDCM_100oC24h.csv,236091.51,6071.92,1.176,6071.92,1.216,6075.424,1.128,Jbilet Winselwan,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,116131.38,6692.128,2.08,6692.128,2.16,6692.128,1.992,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,117412.52,6537.952,1.528,6537.952,1.584,6541.456,1.472,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,38049.49999999999,6615.04,1.544,6615.04,1.576,6615.04,1.504,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,62906.33,5809.12,1.4,5809.12,1.432,5812.624,1.368,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1780182.5699999998,7473.52,1.376,7473.52,1.408,7477.024,1.336,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1941750.7199999995,7512.064,1.216,7512.064,1.256,7515.568,1.176,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,9400337.9,6345.232,1.4,6345.232,1.456,6348.736,1.336,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,422391.35,6345.232,1.4,6345.232,1.448,6348.736,1.344,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,343764.43000000005,6692.128,2.072,6692.128,2.192,6692.128,1.952,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,222436.3500000001,6604.528,2.048,6604.528,2.136,6604.528,1.96,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1006338.0,7473.52,1.368,7473.52,1.416,7477.024,1.32,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,598334.69,8661.376,1.296,8661.376,1.328,8664.88,1.256,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1483976.51,6345.232,1.392,6345.232,1.448,6348.736,1.336,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1207374.46,7627.696,1.248,7627.696,1.296,7631.2,1.192,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,655870.05,6611.536,2.304,6608.032,2.408,6615.04,2.2,Orgueil,0
230901_06_ALH83100_300uLDCM_100oC24h.csv,80341.67,6618.544,2.088,6615.04,2.176,6625.552,1.992,ALH 83100,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,4852358.500000001,6604.528,2.056,6604.528,2.168,6608.032,1.936,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,489299.11,9176.464,1.944,9176.464,2.016,9179.968,1.872,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,197364.0,8051.68,1.664,8051.68,1.712,8051.68,1.616,Green River Shale Soil,1
